49.37.235.14 - - [25/Mar/2025:08:48:26 +0000] "GET /web/binary/company_logo HTTP/1.1" 200 8137 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:27 +0000] "GET /web/assets/a3e4b97/web.assets_frontend_minimal.min.js HTTP/1.1" 200 5111 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:33 +0000] "GET /web/static/img/favicon.ico HTTP/1.1" 200 1150 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:41 +0000] "GET /web/database/manager HTTP/1.1" 200 8140 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:41 +0000] "GET /web/assets/439756a/web.assets_frontend_lazy.min.js HTTP/1.1" 200 130571 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:43 +0000] "GET /odoo?db=server_db HTTP/1.1" 303 275 "https://recovery.odooforoffice.online/web/database/manager" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:44 +0000] "GET /web/login?redirect=%2Fodoo%3Fdb%3Dserver_db HTTP/1.1" 200 2057 "https://recovery.odooforoffice.online/web/database/manager" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:44 +0000] "GET /web/binary/company_logo HTTP/1.1" 304 0 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:51 +0000] "GET /web/login?redirect=%2Fodoo%3Fdb%3Dserver_db HTTP/1.1" 200 2055 "https://recovery.odooforoffice.online/web/database/manager" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:51 +0000] "GET /web/assets/439756a/web.assets_frontend_lazy.min.js HTTP/1.1" 200 212491 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:51 +0000] "GET /web/binary/company_logo HTTP/1.1" 304 0 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:49:06 +0000] "GET /web/login?redirect=%2Fodoo%3Fdb%3Dserver_db HTTP/1.1" 200 2058 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:49:07 +0000] "GET /web/assets/43a2659/web.assets_frontend.min.css HTTP/1.1" 200 92537 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:49:07 +0000] "GET /web/static/src/libs/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:49:08 +0000] "GET /web/binary/company_logo HTTP/1.1" 200 8137 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
